job_id,sort_order,city,district
c8631f96461b16d9,0,Hà Nội,Cầu Giấy
5f19d224ac1ca540,0,Hà Nội,Tây Hồ
720fde124d466a95,0,Hồ Chí Minh,Tân Bình
525a7114a42e8356,0,Hà Nội,Cầu Giấy
0bf39b6e6d3d6bf9,0,Hà Nội,Nam Từ Liêm
28d6f88f31bf593d,0,Hà Nội,Cầu Giấy
e90cab3c1eebff2f,0,Hà Nội,Cầu Giấy
e90cab3c1eebff2f,1,Hồ Chí Minh,Phú Nhuận
b59decbbaa344d92,0,Hồ Chí Minh,Bình Thạnh
ab40d59e6ee6cc34,0,Hồ Chí Minh,Quận 1
ce329de0db93bcdc,0,Hà Nội,Đống Đa
b9a27d43a4da5a77,0,Hà Nội,Từ Liêm
83ba526e03475756,0,Hà Nội,Nam Từ Liêm
dc316869464281b6,0,Hà Nội,Cầu Giấy
d6242738a5f4c53c,0,Hồ Chí Minh,Quận 10
5c1f2a600f4ef9f2,0,Hà Nội,Nam Từ Liêm
5c1f2a600f4ef9f2,1,Hồ Chí Minh,Tân Bình
5da19bf59f11bad2,0,Hà Nội,Nam Từ Liêm
0c02023da2d57e83,0,Hà Nội,
7d17d3eac90002fc,0,Hải Phòng,Ngô Quyền
1359d5920d903c8a,0,Bắc Ninh,TP Bắc Ninh
c4340a887d99d256,0,Hồ Chí Minh,Tân Bình
247b1a834ee3675f,0,Hà Nội,Cầu Giấy
24522493633eab7c,0,Hà Nội,Cầu Giấy
777592c060317d0d,0,Hà Nội,Đống Đa
5e6a0adbc6822ec7,0,Hà Tĩnh,
43af878bc04d96e3,0,Hồ Chí Minh,Bình Thạnh
62f07214166ff30c,0,Hà Nội,Đống Đa
c6ac768916dcbd4e,0,Hồ Chí Minh,Bình Thạnh
deb07b41e46c619c,0,Hồ Chí Minh,Bình Thạnh
8db066763e1e0ee3,0,Hà Nội,Thanh Xuân
826c8ff92f4fdc73,0,Hà Nội,Cầu Giấy
f279710d1164553d,0,Hà Nội,Thanh Xuân
73945a93300e158c,0,Hà Nội,Cầu Giấy
29d4659c218a5cba,0,Hà Nội,Cầu Giấy
99d921bbd9c75de3,0,Hà Nội,Cầu Giấy
b89c7ab4235e1f4e,0,Hà Nội,Cầu Giấy
40dcb110fbc93cbd,0,Nước Ngoài,
fbc62d053e68ea8b,0,Hà Nội,Cầu Giấy
b63d71872fad4120,0,Hồ Chí Minh,
2e223264d70acbe8,0,Hà Nội,Hoàng Mai
e4ea99671bdda31e,0,Hà Nội,
7311fabcc5681089,0,Hà Nội,Đống Đa
505334a77b012a9a,0,Hồ Chí Minh,Tân Bình
66c59a68452e17ba,0,Hà Nội,Mê Linh
235df4baddba9ee8,0,Hà Nội,Hồ Chí Minh
235df4baddba9ee8,1,Đà Nẵng,
a09bbe7e91f324ef,0,Hà Nội,Hồ Chí Minh
a09bbe7e91f324ef,1,Đà Nẵng,
3ab422d3dd9d997d,0,Hà Nội,Hồ Chí Minh
3ab422d3dd9d997d,1,Đà Nẵng,
605dc58bf8cce214,0,Hà Nội,Hồ Chí Minh
605dc58bf8cce214,1,Đà Nẵng,
98b488c7c2b41c39,0,Hà Nội,Hồ Chí Minh
49174690d59a7b46,0,Hà Nội,Hồ Chí Minh
49174690d59a7b46,1,Đà Nẵng,
b0ff7839c96d41fd,0,Bình Dương,Thuận An
a20921d43b7611cd,0,Nước Ngoài,
287a9bfa2d92b518,0,Hà Nội,Thanh Xuân
6ea39e8e2201b97f,0,Hà Nội,
035b236db3ed8703,0,Hà Nội,Cầu Giấy
035b236db3ed8703,1,Hà Nội,Nam Từ Liêm
334965b440919e79,0,Bình Dương,Thủ Dầu Một
4ababcbce9796f40,0,Hà Nội,Từ Liêm
abb254c21fe7aa78,0,Hà Nội,Thanh Xuân
cb5244558c998bfb,0,Hồ Chí Minh,Quận 12
08902c252de69ceb,0,Hồ Chí Minh,Quận 3
2940e99789164912,0,Hồ Chí Minh,Bình Thạnh
182e6619551e2618,0,Hà Nội,Cầu Giấy
c4be49539976071b,0,Hà Nội,Ba Đình
9a0961b7fab6b47a,0,Hồ Chí Minh,Quận 7
5c62e71f0a87513e,0,Hà Nội,
849989d24898e210,0,Hà Nội,
b12a9c13d243fc37,0,Hà Nội,Cầu Giấy
dc1d37b7bd4b699c,0,Hà Nội,Cầu Giấy
3e5381ee0049d6af,0,Hà Nội,Cầu Giấy
277f9b787051db69,0,Hồ Chí Minh,Tân Bình
fd5141c8d18f1c2e,0,Hà Nội,Cầu Giấy
7d00ead89fad31c6,0,Hồ Chí Minh,Quận 10
266b44c66a88c1e5,0,Hồ Chí Minh,Quận 7
6a5fe0b7f4afcde7,0,Đà Nẵng,Sơn Trà
66512a5e52b8ec54,0,Hà Nội,Cầu Giấy
56ce7c3f31fd328f,0,Hà Nội,Cầu Giấy
dbc69a165c23bbb0,0,Hà Nội,Cầu Giấy
13da1f6ff9f9832d,0,Hà Nội,Cầu Giấy
54c98c99e90c8e9a,0,Hà Nội,Cầu Giấy
e961e6faad114dd9,0,Hồ Chí Minh,
1bea221318612b2a,0,Hồ Chí Minh,Tân Bình
a02f22011ddb0a31,0,Hà Nội,Nam Từ Liêm
cf6102fa2984d92d,0,Bình Dương,Thủ Dầu Một
9b1e56a40fc8b817,0,Hà Nội,Hai Bà Trưng
0a9fae17e9de5be8,0,Hà Nội,Cầu Giấy
378b97ee7f0ae966,0,Hà Nội,Cầu Giấy
73084377024aafb1,0,Hà Nội,
614f37719f3f568a,0,Hồ Chí Minh,
5cb13ce141cb6cd0,0,Hà Nội,Thanh Xuân
1c29993cad3c471d,0,Hà Nội,Đống Đa
abd7a8f7f772834e,0,Hồ Chí Minh,Bình Dương
7abf6276a9b847b7,0,Hồ Chí Minh,Phú Nhuận
e9393ad895fdf1e1,0,Hà Nội,
159b5c1935edf097,0,Hồ Chí Minh,Quận 3
d654e58a14cf94fa,0,Hà Nội,Cầu Giấy
bff7b81c25276224,0,Hà Nội,Đống Đa
fd12ca0f8965b3c2,0,Hồ Chí Minh,Quận 1
2af710564a5161dd,0,Hà Nội,Cầu Giấy
da5c484a18b8d085,0,Đà Nẵng,Thanh Khê
021dd5ca2664d7b2,0,Đà Nẵng,Thanh Khê
f56f05723e9e46e6,0,Hồ Chí Minh,Quận 3
961b66d4342ce583,0,Hà Nội,Thanh Xuân
38b1f8e507449b46,0,Hà Nội,Nam Từ Liêm
2930f1eb3171ca91,0,Hà Nội,Cầu Giấy
ee1a0f53b1e9c349,0,Hà Nội,Cầu Giấy
09d802b81247b858,0,Hà Nội,Sóc Sơn
3ca54c9f49712852,0,Hà Nội,Nam Từ Liêm
e142154ca286ae2e,0,Hà Nội,Cầu Giấy
bff0b68e41260c40,0,Hồ Chí Minh,Quận 1
186b5c084b12e3ba,0,Hà Nội,Hoàng Mai
d3ca40b297c134c1,0,Hà Nội,Hoàng Mai
d3ca40b297c134c1,1,Hà Nội,Nam Từ Liêm
be914a548b9cf394,0,Hồ Chí Minh,Quận 1
512e04f6c1f92cb5,0,Hà Nội,Nam Từ Liêm
05cae27a209c9f01,0,Đà Nẵng,Hải Châu
d0db088c96fad6bb,0,Hà Nội,Nam Từ Liêm
5b848f9cb53fcb62,0,Hà Nội,Hoàng Mai
9e75abc77cc4d9ff,0,Hà Nội,Nam Từ Liêm
9e75abc77cc4d9ff,1,Hà Nội,Hoàng Mai
37727a4833cafa2c,0,Hồ Chí Minh,Thủ Đức
2540271b821eb19e,0,Hà Nội,Cầu Giấy
dc7b8d1e338a9767,0,Hà Nội,Cầu Giấy
ec397ac341538b29,0,Đà Nẵng,Sơn Trà
97955fa97f3da369,0,Đà Nẵng,Sơn Trà
cbea099b131bda4d,0,Đà Nẵng,Sơn Trà
29daeb7deb50eabb,0,Hà Nội,
30f16f8facbacc1f,0,Hồ Chí Minh,Bình Chánh
a85a06210475a2a5,0,Hà Nội,
dca51a90cbb68f13,0,Hà Nội,Cầu Giấy
758a02a2b8a9f232,0,Hồ Chí Minh,Tân Bình
14f9f52c072477cc,0,Hà Nội,Đống Đa
d118689c002014ef,0,Hồ Chí Minh,Quận 9
f36099136555c82e,0,Hà Nội,Hai Bà Trưng
bf52c044c403c20b,0,Hồ Chí Minh,Quận 3
c5d5728fb99dd13e,0,Hồ Chí Minh,Phú Nhuận
16388bb2f4c4ba4b,0,Hồ Chí Minh,Tân Bình
776bca18c29c26e7,0,Hà Nội,Đống Đa
d8dcaab9508617ac,0,Bình Dương,
0b00cb4a169eac25,0,Đà Nẵng,Liên Chiểu
91e3a963d7120608,0,Hà Nội,Cầu Giấy
91e3a963d7120608,1,Hà Nội,Hoàn Kiếm
13b4aa2abe88c0d1,0,Hà Nội,Từ Liêm
13b4aa2abe88c0d1,1,Hồ Chí Minh,Tân Bình
1bee06fade713fd8,0,Hà Nội,Ba Đình
7a9b10e032cb8a85,0,Hồ Chí Minh,Bình Thạnh
a9cb7346c65a32bf,0,Hà Nội,Cầu Giấy
1a1d859464466df1,0,Hà Nội,Cầu Giấy
5b5187efc4030842,0,Hà Nội,Từ Liêm
5f5212630a260257,0,Hà Nội,Từ Liêm
6e2e7cc3dc214f0d,0,Hà Nội,
837ba892904953a8,0,Hà Nội,Bắc Từ Liêm
9c9bb449cc02e77a,0,Hà Nội,Bắc Từ Liêm
8b8cd4c355b3e8a9,0,Hà Nội,Bắc Từ Liêm
fb23c834e41bf3fe,0,Hà Nội,Bắc Từ Liêm
e591faa69f552f73,0,Hồ Chí Minh,Quận 10
3f0e37988d6faa62,0,Hồ Chí Minh,Bình Thạnh
c285111c2dd500c4,0,Hà Nội,Từ Liêm
871ece4c335bdced,0,Hà Nội,Đống Đa
a44b374d0badb7b3,0,Hồ Chí Minh,Tân Phú
f18d09f6eaf3dae8,0,Hà Nội,Đống Đa
9b4f9dc6a3ad0bff,0,Hà Nội,Thanh Xuân
e1973b5467fc638c,0,Hà Nội,Nam Từ Liêm
c967caeb97d23d97,0,Hồ Chí Minh,Quận 3
d766e4bf8a587ef4,0,Hà Nội,Hai Bà Trưng
e4c83730c2bb5db1,0,Hà Nội,Đống Đa
d42c2d028c6d48ff,0,Hà Nội,Nam Từ Liêm
d69f673b73c644ee,0,Hồ Chí Minh,Quận 7
144da3bbd000baa5,0,Hồ Chí Minh,Bình Thạnh
71367535af3a673a,0,Hồ Chí Minh,Tân Bình
25924de250a7be03,0,Hà Nội,Bắc Từ Liêm
32037f8f168989a7,0,Nghệ An,TP Vinh
02bf567fa6479bca,0,Hồ Chí Minh,Quận 1
b85bcd34dc908cb2,0,Hồ Chí Minh,Phú Nhuận
997f5d41011c5850,0,Hồ Chí Minh,Phú Nhuận
3d195f2785020341,0,Hồ Chí Minh,Phú Nhuận
8172459306f1c4fe,0,Hà Nội,Đống Đa
723eac982bfe8ced,0,Cần Thơ,Ninh Kiều
6bc4173a70ea7978,0,Hà Nội,Cầu Giấy
0093aa4d1fb79d31,0,Hà Nội,Nam Từ Liêm
557f517cf91397d2,0,Hà Nội,Hai Bà Trưng
557f517cf91397d2,1,Đà Nẵng,Thanh Khê
32cfa4f58e61b4c3,0,Hà Nội,Đống Đa
f22a225338df66ec,0,Hồ Chí Minh,Tân Bình
d971bea0098d976e,0,Đà Nẵng,Cẩm Lệ
fe3e71085705e0dd,0,Hà Nội,Ba Đình
554579a4dfda1a91,0,Hà Nội,Nam Từ Liêm
9aa0d54aaffd4a4e,0,Hà Nội,
2b4a1d9808ee639e,0,Hà Nội,Đống Đa
5b9d6d69cedb8b0d,0,Hà Nội,Đống Đa
c41aa904fc6f4049,0,Hà Nội,
40a8295fe6888b9e,0,Hà Nội,Nam Từ Liêm
4e7497ed9265ca6e,0,Bình Dương,Bến Cát
fc1fe1557085ba77,0,Hà Nội,Nam Từ Liêm
e6231bd25672f693,0,Hồ Chí Minh,Tân Bình
e6231bd25672f693,1,Đà Nẵng,Hải Châu
d9fd7fcfe6965799,0,Hồ Chí Minh,Quận 7
8de08c924dde6ed3,0,Hồ Chí Minh,Tân Bình
f712de71c55e3f0f,0,Cần Thơ,
2828a29aeef17f4e,0,Hồ Chí Minh,Quận 7
2828a29aeef17f4e,1,Hồ Chí Minh,Quận 1
0c82e777a5e222ec,0,Hà Nội,Ba Đình
f7fc06e4b957bdc5,0,Hồ Chí Minh,Tân Bình
2744c46eaf958f5f,0,Hà Nội,Thanh Xuân
947ba1c012b371ef,0,Hà Nội,Thanh Xuân
2ac4033d3c9cbbcd,0,Hà Nội,
f94ce8e2fef826af,0,Hà Nội,
50385bec30376f18,0,Hà Nội,
dd7b51813b671283,0,Hà Nội,
40f97b24a4eb7843,0,Hà Nội,Cầu Giấy
dacd2424d6ebb5c0,0,Hồ Chí Minh,Tân Bình
63d8f00bfaa670fb,0,Hà Nội,Hai Bà Trưng
a9f1ac8c385b58b1,0,Hà Nội,Thanh Xuân
377760a8579903e4,0,Hà Nội,Thanh Xuân
a4ab1fb63d9b0ae3,0,Hà Nội,Cầu Giấy
08142ec17c1f714a,0,Hà Nội,Thanh Xuân
1239842c2632caa8,0,Hà Nội,Nam Từ Liêm
9fd7c0bd147b3a54,0,Hà Nội,Nam Từ Liêm
9fd7c0bd147b3a54,1,Hồ Chí Minh,Quận 1
5dda1e7b01868f3b,0,Hà Nội,Đống Đa
c1e7e42389facd5c,0,Hà Nội,Nam Từ Liêm
544b7370ebf9b951,0,Hồ Chí Minh,Phú Nhuận
448930eab35de6d9,0,Hà Nội,Cầu Giấy
cbd97962198e1f40,0,Hà Nội,Cầu Giấy
951bf30ecd82b04c,0,Hà Nội,Cầu Giấy
6d2fca28463da71f,0,Hà Nội,Cầu Giấy
a50bcee23ee6b372,0,Thừa Thiên Huế,TP Huế
e6cd98c69537261f,0,Thừa Thiên Huế,TP Huế
36b8bb8481c7347c,0,Thừa Thiên Huế,TP Huế
36b8bb8481c7347c,1,Đà Nẵng,Ngũ Hành Sơn
052ee99fb440d9e6,0,Thừa Thiên Huế,TP Huế
9e943eb452383e28,0,Hà Nội,Cầu Giấy
80130a1fa47bc09e,0,Hà Nội,Ba Đình
7e4b58859d9f02c5,0,Hà Nội,Cầu Giấy
fa6ce8b2b7f9060c,0,Hà Nội,Thanh Xuân
f63cdc0050885e4b,0,Hà Nội,Cầu Giấy
3523b3aa91ef52b6,0,Hà Nội,Cầu Giấy
8839959b343e8cef,0,Hồ Chí Minh,Tân Bình
fadd9dcddbde12a1,0,Hà Nội,
ca3e366943d1ff68,0,Hà Nội,Đống Đa
0e1510116e2a7b77,0,Hà Nội,Đống Đa
e8484fb81ae46702,0,Nước Ngoài,
cff16cbeaec84cb0,0,Nước Ngoài,
c3fce99e66ea5ab1,0,Hồ Chí Minh,Tân Bình
c0de8adb9e7bb4dd,0,Hà Nội,Hải Phòng
1b52aacf85952628,0,Hà Nội,Hoàng Mai
fe241d9ab67ba66e,0,Hà Nội,Thanh Xuân
148df90501daa60c,0,Hồ Chí Minh,Gò Vấp
0a2736dbbb4269af,0,Hồ Chí Minh,Bình Thạnh
6ed352930662ca43,0,Nước Ngoài,
596c1ca1b6ea9df0,0,Hà Nội,Cầu Giấy
b23715292692ad1b,0,Hà Nội,Cầu Giấy
4843efc475a64d2e,0,Hà Nội,Cầu Giấy
910123950ecfe4ae,0,Hà Nội,Từ Liêm
c6dfaa4f73dd1654,0,Đà Nẵng,Hải Châu
9664a8f0a52b12c1,0,Hoà Bình,Lương Sơn
fe3ded39a32a654a,0,Hồ Chí Minh,Quận 7
f38b761e05b11289,0,Hà Nội,Đống Đa
f38b761e05b11289,1,Hồ Chí Minh,Quận 3
0e23d83949913950,0,Hà Nội,Nam Từ Liêm
e08b9157c976c030,0,Hồ Chí Minh,Tân Bình
393ede0e967f8af7,0,Hồ Chí Minh,Tân Bình
8165542593e5ee6b,0,Hồ Chí Minh,Tân Bình
22b730b0da4f49f4,0,Hồ Chí Minh,Tân Bình
7d4059e4bb9cff49,0,Hà Nội,
8bb4083150629db8,0,Hà Nội,Ba Đình
9b2b0a6975bff5b9,0,Hà Nội,Cầu Giấy
0d706f3c797184c4,0,Hà Nội,Nam Từ Liêm
fdaf6611cb312ea0,0,Hà Nội,Cầu Giấy
62b51bb691078ec1,0,Hà Nội,Cầu Giấy
504c89097e5cbddd,0,Hồ Chí Minh,Tân Phú
086e8373635173b6,0,Hà Nội,
2f3cab4a97989081,0,Hà Nội,
5ee78b08b252e356,0,Hà Nội,Cầu Giấy
54d32ed8b7220c46,0,Hà Nội,Cầu Giấy
d03cc312ed20d916,0,Hà Nội,Cầu Giấy
ed43a13486a0cfed,0,Hà Nội,Cầu Giấy
6ea4a5bdb8f346c2,0,Hà Nội,Cầu Giấy
a203ab9a7a994eb3,0,Hà Nội,Cầu Giấy
de2c67a5643f21f2,0,Hồ Chí Minh,Tân Bình
da94bc98b3e06239,0,Hà Nội,Cầu Giấy
e5a5821778bf27f5,0,Hà Nội,Thanh Xuân
757b984a3c4f2fbd,0,Hồ Chí Minh,Quận 3
1c7cb4da42a5e07c,0,Hồ Chí Minh,Quận 2
4e854fbc35496dca,0,Hà Nội,Nam Từ Liêm
f25c75b01b53083c,0,Hồ Chí Minh,Tân Bình
3479a9607f37223f,0,Hồ Chí Minh,Tân Bình
2816b7231083d3e6,0,Hà Nội,Nam Từ Liêm
f9e349956b128ad2,0,Hà Nội,Cầu Giấy
6c6f28a25b9177be,0,Hà Nội,Cầu Giấy
0a290af19b04d5fd,0,Hà Nội,Cầu Giấy
59fb3d5d3acfd669,0,Hồ Chí Minh,Gò Vấp
82873a5a34abd666,0,Bình Dương,Thuận An
a5f1cd73ce31a20e,0,Hà Nội,Cầu Giấy
42f8c097bc0a0c95,0,Hà Nội,Cầu Giấy
92b00a4b11ec815a,0,Hà Nội,Cầu Giấy
57e97f93994326f3,0,Hồ Chí Minh,Quận 2
9ef556e968749533,0,Hà Nội,Nam Từ Liêm
9f3d4512d65c454e,0,Hà Nội,Đống Đa
fe55b47612722981,0,Hà Nội,Cầu Giấy
c6ba049978d583d3,0,Hồ Chí Minh,Quận 3
f4309c1581ddf2d7,0,Hà Nội,Hoàng Mai
075b402abdb3f15a,0,Hà Nội,Cầu Giấy
0ed349fc112db6d8,0,Hà Nội,Ba Đình
4130ccc070a55f45,0,Hà Nội,Nam Từ Liêm
9a7daa00bd1c4f58,0,Hà Nội,Nam Từ Liêm
90843a28dd1b8ef5,0,Hà Nội,Nam Từ Liêm
4b37cf632adf4825,0,Hà Nội,Nam Từ Liêm
8a268cb63f6c32ce,0,Đà Nẵng,Liên Chiểu
5af2b241e9ee7071,0,Hà Nội,Nam Từ Liêm
15cd565d40f9407d,0,Hồ Chí Minh,Quận 7
ddd348e01e168220,0,Hà Nội,Thanh Xuân
a3ab33e5416c6b8e,0,Hà Nội,Nam Từ Liêm
36da5123de26da8d,0,Hà Nội,Nam Từ Liêm
f18f318f81e3254a,0,Hồ Chí Minh,Bình Thạnh
16a358fbec623ad5,0,Hà Nội,Đống Đa
7355a265f05fc46b,0,Hà Nội,Nam Từ Liêm
34f755b0432a4abc,0,Hà Nội,Cầu Giấy
513d82091a4d316a,0,Hồ Chí Minh,Quận 11
268bc16d3876c1db,0,Hồ Chí Minh,Quận 1
c4ec0ce87ba33121,0,Hồ Chí Minh,Tân Bình
b0c7074280b6b855,0,Hà Nội,Hà Đông
46ebdc8094906ea0,0,Hà Nội,Nam Từ Liêm
402bee6b03a323e6,0,Hà Nội,
5c2a7ba67e9e26f2,0,Hà Nội,Nam Từ Liêm
f5ed756be47fd993,0,Hồ Chí Minh,Tân Bình
0fa204ef1c4fbd1a,0,Hà Nội,Nam Từ Liêm
0fa204ef1c4fbd1a,1,Đà Nẵng,Hải Châu
9f9324f9494417cc,0,Hà Nội,Cầu Giấy
d303be916e9089dc,0,Hà Nội,Nam Từ Liêm
f30a4efa9373d0f5,0,Hà Nội,Thanh Xuân
82c1224197b7a8e8,0,Hồ Chí Minh,Quận 1
313bc89a91615bb3,0,Hà Nội,Thanh Xuân
c39e58db8ea917c6,0,Hà Nội,Cầu Giấy
d9c3a8069ed5c52b,0,Hà Nội,Thanh Xuân
4d66e55449953af7,0,Hồ Chí Minh,Quận 10
cdb3c673db64edf4,0,Hồ Chí Minh,
5a5c0ece2b618e9a,0,Hà Nội,Ba Đình
37ee9fb058a862f0,0,Hồ Chí Minh,Phú Nhuận
e682ce6d7237620d,0,Hà Nội,Cầu Giấy
40b05839be97df04,0,Hà Nội,Thạch Thất
ed2b87d84aa580db,0,Hà Nội,
b37545f9a569d69c,0,Bắc Giang,TP Bắc Giang
ce680893dd20d7df,0,Hà Nội,Cầu Giấy
340e8e97ae07c4bb,0,Hồ Chí Minh,Quận 1
a344ad8e0ebd4cc5,0,Hà Nội,Thạch Thất
4ebc6242ab056350,0,Hà Nội,Đống Đa
69a42da4a90807df,0,Hà Nội,Đống Đa
69a42da4a90807df,1,Hà Nội,Cầu Giấy
549645a46292d024,0,Hà Nội,Ba Đình
549645a46292d024,1,Hồ Chí Minh,Tân Bình
31ca74aab822a51b,0,Hà Nội,
31fdb55a9f73a1a3,0,Hà Nội,
b05ec6127466aaab,0,Hà Nội,Cầu Giấy
693126e7b8d8e7c9,0,Hà Nội,Đống Đa
85aaa8d7fb463f24,0,Hà Nội,Nam Từ Liêm
e88d75bd28cbf06c,0,Hà Nội,Cầu Giấy
033e4255f9d0715d,0,Hà Nội,Nam Từ Liêm
8472bf6c4f31e185,0,Thái Bình,TP Thái Bình
6db970f023e700f1,0,Hồ Chí Minh,Quận 2
8a797c9677fb6517,0,Hồ Chí Minh,Quận 2
fe80ec399ebdb3a4,0,Hà Nội,
8deb739ee961491e,0,Hồ Chí Minh,Tân Bình
74e8840e5ec99ef2,0,Hà Nội,Nam Từ Liêm
7a886573bcea0d92,0,Hồ Chí Minh,Quận 5
a54744828931c19c,0,Hồ Chí Minh,Quận 6
ba57e0a0648e461e,0,Hồ Chí Minh,Quận 1
021ed16d34113b40,0,Hà Nội,Hoàng Mai
665039adf0c94a37,0,Hà Nội,Hai Bà Trưng
8b36e46c46170e3f,0,Hà Nội,Hai Bà Trưng
1b3f664e32a78411,0,Hồ Chí Minh,Tân Bình
133f8b0686c6f51a,0,Hà Nội,Hoàng Mai
e2de1e43e74efa9c,0,Hà Nội,Hai Bà Trưng
0589753d511aedf7,0,Hà Nội,
d437d919ce19fb91,0,Hồ Chí Minh,Bình Thạnh
6c4a2dc124c7d9ad,0,Hồ Chí Minh,Bình Thạnh
5cb9532afd97a243,0,Hồ Chí Minh,Quận 7
5bc5dc762413e719,0,Hà Nội,
8d53960b2794cf9c,0,Hà Nội,Cầu Giấy
5e760cc74f056c44,0,Hà Nội,Cầu Giấy
fa05b8601934ca19,0,Hà Nội,Cầu Giấy
c4b9d470d561f88d,0,Hồ Chí Minh,
c7310c02d5891fc5,0,Nghệ An,
3fb055f065e5b387,0,Hồ Chí Minh,Tân Bình
89d5132976de1df3,0,Nước Ngoài,
918d1ab1237df7ce,0,Nước Ngoài,
ce1a30cd2f7bd7b7,0,Hà Nội,Thanh Xuân
259e47765ff5090e,0,Hà Nội,Cầu Giấy
7cb14e6205066e3f,0,Hà Nội,Thanh Xuân
945b862fdcc24e50,0,Hà Nội,Nam Từ Liêm
e9998e7cc319dc58,0,Hồ Chí Minh,Quận 4
7d16189d53c1d648,0,Hà Nội,Cầu Giấy
d173b23a43d69f7c,0,Hà Nội,Đống Đa
f490335a6250f2ce,0,Hà Nội,Cầu Giấy
97b598cc95f83c31,0,Hà Nội,Hoàng Mai
97b598cc95f83c31,1,Hồ Chí Minh,Thủ Đức
0575c0f99d0227d4,0,Hà Nội,Cầu Giấy
633dd016075db947,0,Hà Nội,Cầu Giấy
f1889e43b0a71f4b,0,Hà Nội,Cầu Giấy
f782b6a500a2f80c,0,Hồ Chí Minh,Quận 5
04781bf320b4b183,0,Hà Nội,Nam Từ Liêm
60856ffae3c1e935,0,Hà Nội,Nam Từ Liêm
8c4b67bd080f8d38,0,Hà Nội,Thanh Xuân
f219ed0d21e27c4b,0,Hà Nội,
7aa105ff9c081c97,0,Hồ Chí Minh,Phú Nhuận
68969cec99d9382d,0,Hà Nội,Hà Đông
c5aa7baa5fc37d41,0,Hà Nội,Hà Đông
825089182cd11530,0,Hồ Chí Minh,Nhà Bè
0884185f134eefcf,0,Hà Nội,Cầu Giấy
49e1b7af8088b9a8,0,Hà Nội,Nam Từ Liêm
b1ae200ab90b9dcf,0,Hồ Chí Minh,Tân Bình
a29e6ac3999f7711,0,Hồ Chí Minh,
b229bc9961426811,0,Hồ Chí Minh,Quận 10
81acc0786a4cd542,0,Hồ Chí Minh,Quận 10
3a128b1c645bb176,0,Hà Nội,Nam Từ Liêm
b67ab73dfa2aeedc,0,Hà Nội,Cầu Giấy
ff909d44c3bed7cc,0,Hồ Chí Minh,Quận 10
4c909146646ded13,0,Hồ Chí Minh,Quận 1
5969264e0b621440,0,Hà Nội,Ba Đình
9c566fa59f6e077f,0,Hồ Chí Minh,Quận 5
1551eb636bec4c39,0,Hà Nội,Thanh Xuân
8e86d43fccde3dcf,0,Hà Nội,Cầu Giấy
7c66d3c871bee77c,0,Hồ Chí Minh,Quận 4
7c66d3c871bee77c,1,Hà Nội,Ba Đình
00aad930e0aa7a7c,0,Hà Nội,Đông Anh
5e15df9e570b464c,0,Hồ Chí Minh,Quận 7
bcfa93cb166b33a3,0,Hà Nội,Nam Từ Liêm
3246dfc714947f3c,0,Hồ Chí Minh,Tân Bình
ad8c5e817e598bb1,0,Hồ Chí Minh,Quận 5
93e8e3d30f825a3b,0,Hồ Chí Minh,Quận 5
04dfe7d239964e20,0,Hà Nội,Thanh Xuân
eea17c3518652f43,0,Hồ Chí Minh,Quận 5
cac607bcf45e1fd7,0,Hà Nội,Hoàng Mai
47271e0c846b3f69,0,Hà Nội,Nam Từ Liêm
5e94c3c22173442b,0,Hà Nội,Nam Từ Liêm
c0f56d3c1ffa370b,0,Hà Nội,Nam Từ Liêm
56d93eeca07ed38d,0,Hồ Chí Minh,Quận 7
7bc54bd0289f4286,0,Hồ Chí Minh,Bình Thạnh
254d0ece6d5ceaa2,0,Hà Nội,Hai Bà Trưng
abbd4e9bac9a922c,0,Hà Nội,Cầu Giấy
9d4f958f568ba011,0,Hà Nội,Thanh Xuân
583c26475a3ada54,0,Hà Nội,Cầu Giấy
7074ebbb721a1307,0,Hồ Chí Minh,Tân Bình
de8b86851cc02a54,0,Hà Nội,Nam Từ Liêm
7bf9195de18baef8,0,Hà Nội,Hà Đông
6837495e6dcc5b17,0,Hà Nội,Hồ Chí Minh
79443c5a7bcaed90,0,Hồ Chí Minh,Hà Nội
21a5f053cf93f813,0,Hà Nội,Cầu Giấy
b66ec895fc4ce74e,0,Hà Nội,
4758455afe183725,0,Hà Nội,Hà Đông
798bf5dc9f84c501,0,Hồ Chí Minh,Quận 11
2d29ebdc22fb0314,0,Hồ Chí Minh,Phú Nhuận
2d29ebdc22fb0314,1,Đà Nẵng,Thanh Khê
0f68fe33cd030a34,0,Hà Nội,Cầu Giấy
bea103053b753b07,0,Hồ Chí Minh,Quận 3
25d4dd12b087fdb2,0,Hồ Chí Minh,Quận 12
09de87d34b24a7cd,0,Hồ Chí Minh,
5e06a8e2b5265b16,0,Hồ Chí Minh,
80644a1e60020f2b,0,Hà Nội,
1a1a61f0e146dd23,0,Hà Nội,Hoàng Mai
2443d1a5584a3733,0,Hồ Chí Minh,Thủ Đức
fcb6dd3d31b843cf,0,Hồ Chí Minh,Thủ Đức
79f0b817d1ebf111,0,Hồ Chí Minh,Thủ Đức
eef134e45e2e45e9,0,Hồ Chí Minh,Thủ Đức
a52bc537fa2f7cac,0,Hồ Chí Minh,Củ Chi
eb1a10c3b8437290,0,Hà Nội,Đống Đa
